x,y
0,600
0.1,500
30.96555064,498
61.93110127,498
92.89665191,497
123.8622025,495
154.8277532,493
185.7933038,495
216.7588545,494
247.7244051,494
278.6899557,495
309.6555064,496
340.621057,496
371.5866076,494
402.5521583,491
433.5177089,489
464.4832595,487
495.4488102,485
526.4143608,486
557.3799114,487
588.3454621,486
619.3110127,485
650.2765634,483
681.242114,484
712.2076646,485
743.1732153,485
774.1387659,485
805.1043165,486
836.0698672,487
867.0354178,485
898.0009684,484
928.9665191,483
959.9320697,485
990.8976204,488
1021.863171,490
1052.828722,488
1083.794272,487
1114.759823,487
1145.725374,482.68182
1147.152004,480.95455
1149.149284,479.72727
1152.287874,478.45455
1156.897674,477.59943
1164.105124,477.40284
1171.190724,477.38768
1180.749144,477.59233
1186.318494,477.60982
1192.804184,477.72727
1197.797384,477.656
1201.649284,477.36364
1205.358524,477.52411
1214.203634,477.5
1224.475384,477.59091
1233.811874,477.78814
1242.391474,477.65865
1249.093664,477.84814
1254.149284,477.63781
1262.812824,477.56132
1274.692774,477.22727
1284.964504,477.04545
1291.812334,477.13636
1298.446164,476.91015
1305.442134,476.64778
1316.921024,476.40909
1327.216544,476.37957
1335.215864,476.50951
1345.738964,476.54633
1356.836104,476.33355
1365.031394,476.15801
1371.917634,475.93237
1378.836784,475.79594
1386.151514,475.71118
1392.247114,475.6595
1400.513184,475.61268
1406.798764,475.59091
1412.933254,475.71336
1420.423064,475.7732
1426.248474,475.8111
1435.402684,476.05744
1442.077274,477.04009
1444.217224,478.14456
1445.486374,478.99802
1446.673064,480.15048
1448.145094,481.20992
1449.597674,481.72727
1455.38088,486
1486.346431,486
1517.311981,487
1548.277532,486
1579.243082,486
1610.208633,487
1641.174184,490
1672.139734,491
1703.105285,494
1734.070836,497
1765.036386,499
1796.001937,500
1826.967488,501
1857.933038,505
1888.898589,507
1919.864139,504
1950.82969,504
1981.795241,504
2012.760791,504
2043.726342,501
2074.691893,499
2105.657443,496
2136.622994,493
2167.588545,490
2198.554095,489
2229.519646,490
2260.485196,490
2291.450747,491
2322.416298,491
2353.381848,488
2384.347399,487
2415.31295,489
2446.2785,489
2477.244051,489
2508.209602,489
2539.175152,490
2570.140703,492
2601.106253,496
2632.071804,499
2663.037355,500
2694.002905,502
2724.968456,504
2725,600
